job_id,job_title,company,company_type,location,job_description,skills_required,skills_count,search_term,source_website,posting_date,archive_timestamp,year,quarter,month,data_collection_method,scraped_date,is_english_title,has_deep_learning,has_cloud_skills,has_big_data
job_2019_0162,KI-Forscher,Siemens AG,large_tech,Hannover,"Join Siemens AG as a KI-Forscher and work on cutting-edge AI/ML projects. Required skills: XGBoost, scikit-learn, SQL, Random Forest, TensorFlow, Docker, Clustering, Scala. Experience with data analysis and machine learning algorithms essential.","XGBoost, scikit-learn, SQL, Random Forest, TensorFlow, Docker, Clustering, Scala",8,ai/ml,xing_jobs,2019-07-07,20190707000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0163,Data Analyst,Continental AG,automotive,Düsseldorf,"We are seeking a Data Analyst to develop innovative solutions using artificial intelligence. Key requirements: NumPy, Deep Learning, scikit-learn, TensorFlow, R, Computer Vision, Java, C++. Strong background in statistics and mathematics preferred.","NumPy, Deep Learning, scikit-learn, TensorFlow, R, Computer Vision, Java, C++",8,ai/ml,xing_jobs,2019-06-10,20190610000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0164,Business Intelligence Analyst,McKinsey & Company,consulting,Dortmund,"Join McKinsey & Company as a Business Intelligence Analyst and work on cutting-edge AI/ML projects. Required skills: Keras, XGBoost, PyTorch, R, Scala. Experience with data analysis and machine learning algorithms essential.","Keras, XGBoost, PyTorch, R, Scala",5,ai/ml,indeed_de,2019-05-14,20190514000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0165,Computer Vision Engineer,BMW Group,automotive,Hamburg,"BMW Group is looking for a talented Computer Vision Engineer to join our data science team. Must have experience with: Keras, Deep Learning, pandas, TensorFlow, Computer Vision, Java. Opportunity to work on large-scale machine learning systems.","Keras, Deep Learning, pandas, TensorFlow, Computer Vision, Java",6,ai/ml,xing_jobs,2019-08-16,20190816000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0166,Datenanalyst,Commerzbank AG,finance,Hamburg,"Join Commerzbank AG as a Datenanalyst and work on cutting-edge AI/ML projects. Required skills: Keras, NumPy, XGBoost, SQL, Time Series Analysis, R, Risk Modeling, C++. Experience with data analysis and machine learning algorithms essential.","Keras, NumPy, XGBoost, SQL, Time Series Analysis, R, Risk Modeling, C++",8,ai/ml,indeed_de,2019-12-31,20191231000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0167,AI Developer,Volkswagen AG,automotive,Dortmund,"Volkswagen AG is looking for a talented AI Developer to join our data science team. Must have experience with: Keras, XGBoost, PyTorch, Deep Learning, SQL, Computer Vision. Opportunity to work on large-scale machine learning systems.","Keras, XGBoost, PyTorch, Deep Learning, SQL, Computer Vision",6,künstliche intelligenz,indeed_de,2019-09-10,20190910000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0168,Data Scientist,Zalando SE,startups,Köln,"Zalando SE is looking for a talented Data Scientist to join our data science team. Must have experience with: XGBoost, PyTorch, Neural Networks, pandas, Time Series Analysis, Scala, Kubernetes, C++, AWS. Opportunity to work on large-scale machine learning systems.","XGBoost, PyTorch, Neural Networks, pandas, Time Series Analysis, Scala, Kubernetes, C++, AWS",9,data science,indeed_de,2019-07-23,20190723000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0169,Maschinelles Lernen Ingenieur,Capgemini,consulting,Dresden,"Capgemini is looking for a talented Maschinelles Lernen Ingenieur to join our data science team. Must have experience with: NumPy, PyTorch, scikit-learn, SQL, C++. Opportunity to work on large-scale machine learning systems.","NumPy, PyTorch, scikit-learn, SQL, C++",5,machine learning,indeed_de,2019-06-26,20190626000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0170,Predictive Analytics Specialist,BASF SE,industrial,Hamburg,"BASF SE is looking for a talented Predictive Analytics Specialist to join our data science team. Must have experience with: Keras, scikit-learn, pandas, R, Java. Opportunity to work on large-scale machine learning systems.","Keras, scikit-learn, pandas, R, Java",5,ai/ml,stepstone_de,2019-06-05,20190605000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0171,Business Intelligence Analyst,BASF SE,industrial,Frankfurt am Main,"BASF SE is looking for a talented Business Intelligence Analyst to join our data science team. Must have experience with: Keras, XGBoost, pandas, R, Java. Opportunity to work on large-scale machine learning systems.","Keras, XGBoost, pandas, R, Java",5,ai/ml,indeed_de,2019-11-22,20191122000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0172,Data Engineer,FlixBus,startups,Karlsruhe,"Join FlixBus as a Data Engineer and work on cutting-edge AI/ML projects. Required skills: Keras, XGBoost, Machine Learning, SQL, pandas, Time Series Analysis, R. Experience with data analysis and machine learning algorithms essential.","Keras, XGBoost, Machine Learning, SQL, pandas, Time Series Analysis, R",7,ai/ml,xing_jobs,2019-10-25,20191025000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0173,Maschinelles Lernen Ingenieur,ThyssenKrupp AG,industrial,Frankfurt am Main,"We are seeking a Maschinelles Lernen Ingenieur to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, PyTorch, SQL, pandas, Python. Strong background in statistics and mathematics preferred.","XGBoost, PyTorch, SQL, pandas, Python",5,machine learning,xing_jobs,2019-10-20,20191020000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0174,AI Developer,Munich Re,finance,Dortmund,"Join Munich Re as a AI Developer and work on cutting-edge AI/ML projects. Required skills: NumPy, SQL, pandas, TensorFlow, Time Series Analysis, Risk Modeling, Scala, Java. Experience with data analysis and machine learning algorithms essential.","NumPy, SQL, pandas, TensorFlow, Time Series Analysis, Risk Modeling, Scala, Java",8,künstliche intelligenz,stepstone_de,2019-12-17,20191217000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0175,Computer Vision Engineer,Capgemini,consulting,Frankfurt am Main,"Capgemini is looking for a talented Computer Vision Engineer to join our data science team. Must have experience with: Keras, NumPy, pandas, R, Java. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, pandas, R, Java",5,ai/ml,stepstone_de,2019-06-24,20190624000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0176,KI-Forscher,Boston Consulting Group,consulting,Stuttgart,"We are seeking a KI-Forscher to develop innovative solutions using artificial intelligence. Key requirements: PyTorch, scikit-learn, TensorFlow, Python, Java. Strong background in statistics and mathematics preferred.","PyTorch, scikit-learn, TensorFlow, Python, Java",5,ai/ml,stepstone_de,2019-09-21,20190921000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0177,Data Scientist,Volkswagen AG,automotive,Berlin,"Volkswagen AG is looking for a talented Data Scientist to join our data science team. Must have experience with: Keras, NumPy, Deep Learning, scikit-learn, SQL, Computer Vision, Scala, C++. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, Deep Learning, scikit-learn, SQL, Computer Vision, Scala, C++",8,data science,xing_jobs,2019-05-29,20190529000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0178,KI-Forscher,Deutsche Bank AG,finance,Hamburg,"Join Deutsche Bank AG as a KI-Forscher and work on cutting-edge AI/ML projects. Required skills: Keras, PyTorch, SQL, TensorFlow, Time Series Analysis, Risk Modeling, Scala, C++. Experience with data analysis and machine learning algorithms essential.","Keras, PyTorch, SQL, TensorFlow, Time Series Analysis, Risk Modeling, Scala, C++",8,ai/ml,stepstone_de,2019-09-13,20190913000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0179,AI Developer,HelloFresh,startups,Frankfurt am Main,"Join HelloFresh as a AI Developer and work on cutting-edge AI/ML projects. Required skills: Keras, XGBoost, PyTorch, Machine Learning, Regression Analysis, Docker, Python, Google Cloud Platform. Experience with data analysis and machine learning algorithms essential.","Keras, XGBoost, PyTorch, Machine Learning, Regression Analysis, Docker, Python, Google Cloud Platform",8,künstliche intelligenz,stepstone_de,2019-10-26,20191026000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0180,Dateningenieur,Daimler AG,automotive,Stuttgart,"Join Daimler AG as a Dateningenieur and work on cutting-edge AI/ML projects. Required skills: XGBoost, Deep Learning, pandas, TensorFlow, Python, Computer Vision, Scala, C++. Experience with data analysis and machine learning algorithms essential.","XGBoost, Deep Learning, pandas, TensorFlow, Python, Computer Vision, Scala, C++",8,ai/ml,stepstone_de,2019-07-26,20190726000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,False,True,False,False
job_2019_0181,Data Scientist,N26,startups,Düsseldorf,"We are seeking a Data Scientist to develop innovative solutions using artificial intelligence. Key requirements: NumPy, XGBoost, Deep Learning, SQL, pandas, Random Forest, Azure, Java, AWS. Strong background in statistics and mathematics preferred.","NumPy, XGBoost, Deep Learning, SQL, pandas, Random Forest, Azure, Java, AWS",9,data science,stepstone_de,2019-09-16,20190916000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,True,True,False
job_2019_0182,KI-Forscher,N26,startups,Hamburg,"We are seeking a KI-Forscher to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, SQL, pandas, Regression Analysis, TensorFlow, Azure, Clustering, Scala, AWS. Strong background in statistics and mathematics preferred.","XGBoost, SQL, pandas, Regression Analysis, TensorFlow, Azure, Clustering, Scala, AWS",9,ai/ml,xing_jobs,2019-04-12,20190412000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0183,Künstliche Intelligenz Entwickler,Boston Consulting Group,consulting,Bremen,"Boston Consulting Group is looking for a talented Künstliche Intelligenz Entwickler to join our data science team. Must have experience with: Keras, PyTorch, scikit-learn, SQL, Java. Opportunity to work on large-scale machine learning systems.","Keras, PyTorch, scikit-learn, SQL, Java",5,künstliche intelligenz,xing_jobs,2019-09-21,20190921000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0184,Künstliche Intelligenz Entwickler,ThyssenKrupp AG,industrial,Stuttgart,"We are seeking a Künstliche Intelligenz Entwickler to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, PyTorch, SQL, pandas, C++. Strong background in statistics and mathematics preferred.","XGBoost, PyTorch, SQL, pandas, C++",5,künstliche intelligenz,stepstone_de,2019-09-17,20190917000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0185,Data Analyst,BASF SE,industrial,Stuttgart,"BASF SE is looking for a talented Data Analyst to join our data science team. Must have experience with: Keras, SQL, pandas, TensorFlow, Scala. Opportunity to work on large-scale machine learning systems.","Keras, SQL, pandas, TensorFlow, Scala",5,ai/ml,stepstone_de,2019-12-11,20191211000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0186,Dateningenieur,Deutsche Bank AG,finance,Berlin,"We are seeking a Dateningenieur to develop innovative solutions using artificial intelligence. Key requirements: NumPy, XGBoost, SQL, pandas, Time Series Analysis, R, Risk Modeling. Strong background in statistics and mathematics preferred.","NumPy, XGBoost, SQL, pandas, Time Series Analysis, R, Risk Modeling",7,ai/ml,indeed_de,2019-10-26,20191026000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0187,Machine Learning Engineer,Bayer AG,industrial,Karlsruhe,"Join Bayer AG as a Machine Learning Engineer and work on cutting-edge AI/ML projects. Required skills: Keras, NumPy, PyTorch, R, Python. Experience with data analysis and machine learning algorithms essential.","Keras, NumPy, PyTorch, R, Python",5,machine learning,stepstone_de,2019-12-25,20191225000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0188,Research Scientist - AI,Fraunhofer-Gesellschaft,research,Dresden,"Join Fraunhofer-Gesellschaft as a Research Scientist - AI and work on cutting-edge AI/ML projects. Required skills: XGBoost, scikit-learn, pandas, Python, C++. Experience with data analysis and machine learning algorithms essential.","XGBoost, scikit-learn, pandas, Python, C++",5,künstliche intelligenz,xing_jobs,2019-11-10,20191110000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0189,Predictive Analytics Specialist,Munich Re,finance,Düsseldorf,"Munich Re is looking for a talented Predictive Analytics Specialist to join our data science team. Must have experience with: Keras, NumPy, XGBoost, SQL, Time Series Analysis, Risk Modeling, Scala. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, XGBoost, SQL, Time Series Analysis, Risk Modeling, Scala",7,ai/ml,xing_jobs,2019-06-10,20190610000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0190,KI-Forscher,German Research Center for AI (DFKI),research,Nürnberg,"We are seeking a KI-Forscher to develop innovative solutions using artificial intelligence. Key requirements: Keras, XGBoost, scikit-learn, R, Scala. Strong background in statistics and mathematics preferred.","Keras, XGBoost, scikit-learn, R, Scala",5,ai/ml,indeed_de,2019-05-16,20190516000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0191,Dateningenieur,Commerzbank AG,finance,Frankfurt am Main,"Commerzbank AG is looking for a talented Dateningenieur to join our data science team. Must have experience with: Keras, XGBoost, PyTorch, SQL, Time Series Analysis, Risk Modeling, Scala, Java. Opportunity to work on large-scale machine learning systems.","Keras, XGBoost, PyTorch, SQL, Time Series Analysis, Risk Modeling, Scala, Java",8,ai/ml,stepstone_de,2019-12-20,20191220000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0192,Künstliche Intelligenz Entwickler,Allianz SE,finance,Hannover,"Join Allianz SE as a Künstliche Intelligenz Entwickler and work on cutting-edge AI/ML projects. Required skills: Keras, NumPy, scikit-learn, SQL, Time Series Analysis, Risk Modeling, Scala, Java. Experience with data analysis and machine learning algorithms essential.","Keras, NumPy, scikit-learn, SQL, Time Series Analysis, Risk Modeling, Scala, Java",8,künstliche intelligenz,stepstone_de,2019-10-06,20191006000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0193,Data Analyst,Fraunhofer-Gesellschaft,research,Bremen,"We are seeking a Data Analyst to develop innovative solutions using artificial intelligence. Key requirements: NumPy, XGBoost, scikit-learn, Scala, Java. Strong background in statistics and mathematics preferred.","NumPy, XGBoost, scikit-learn, Scala, Java",5,ai/ml,xing_jobs,2019-08-15,20190815000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0194,Data Engineer,Max Planck Institute,research,München,"Join Max Planck Institute as a Data Engineer and work on cutting-edge AI/ML projects. Required skills: XGBoost, scikit-learn, SQL, TensorFlow, R. Experience with data analysis and machine learning algorithms essential.","XGBoost, scikit-learn, SQL, TensorFlow, R",5,ai/ml,xing_jobs,2019-11-12,20191112000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0195,Data Scientist,BMW Group,automotive,Düsseldorf,"BMW Group is looking for a talented Data Scientist to join our data science team. Must have experience with: Deep Learning, scikit-learn, pandas, TensorFlow, Python, Computer Vision, Scala, C++. Opportunity to work on large-scale machine learning systems.","Deep Learning, scikit-learn, pandas, TensorFlow, Python, Computer Vision, Scala, C++",8,data science,indeed_de,2019-06-19,20190619000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0196,Computer Vision Engineer,Capgemini,consulting,Hannover,"Join Capgemini as a Computer Vision Engineer and work on cutting-edge AI/ML projects. Required skills: Keras, pandas, TensorFlow, Java, C++. Experience with data analysis and machine learning algorithms essential.","Keras, pandas, TensorFlow, Java, C++",5,ai/ml,xing_jobs,2019-04-13,20190413000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0197,Predictive Analytics Specialist,Rocket Internet,startups,Nürnberg,"We are seeking a Predictive Analytics Specialist to develop innovative solutions using artificial intelligence. Key requirements: PyTorch, Machine Learning, pandas, TensorFlow, Azure, Time Series Analysis, R. Strong background in statistics and mathematics preferred.","PyTorch, Machine Learning, pandas, TensorFlow, Azure, Time Series Analysis, R",7,ai/ml,xing_jobs,2019-01-20,20190120000000,2019,Q1,January,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0198,BI-Entwickler,Zalando SE,startups,Stuttgart,"Join Zalando SE as a BI-Entwickler and work on cutting-edge AI/ML projects. Required skills: SVM, XGBoost, Deep Learning, PyTorch, scikit-learn, SQL, Docker, Kubernetes, C++. Experience with data analysis and machine learning algorithms essential.","SVM, XGBoost, Deep Learning, PyTorch, scikit-learn, SQL, Docker, Kubernetes, C++",9,ai/ml,stepstone_de,2019-05-26,20190526000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0199,Maschinelles Lernen Ingenieur,Robert Bosch GmbH,automotive,Köln,"Robert Bosch GmbH is looking for a talented Maschinelles Lernen Ingenieur to join our data science team. Must have experience with: Keras, NumPy, XGBoost, Deep Learning, Computer Vision, Java. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, XGBoost, Deep Learning, Computer Vision, Java",6,machine learning,indeed_de,2019-04-06,20190406000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,False,True,False,False
job_2019_0200,Datenanalyst,Continental AG,automotive,Hannover,"Continental AG is looking for a talented Datenanalyst to join our data science team. Must have experience with: Keras, Deep Learning, PyTorch, SQL, TensorFlow, Computer Vision, Scala, C++. Opportunity to work on large-scale machine learning systems.","Keras, Deep Learning, PyTorch, SQL, TensorFlow, Computer Vision, Scala, C++",8,ai/ml,indeed_de,2019-07-27,20190727000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,False,True,False,False
job_2019_0201,Computer Vision Engineer,Volkswagen AG,automotive,Stuttgart,"We are seeking a Computer Vision Engineer to develop innovative solutions using artificial intelligence. Key requirements: Keras, Deep Learning, PyTorch, scikit-learn, Computer Vision, Scala. Strong background in statistics and mathematics preferred.","Keras, Deep Learning, PyTorch, scikit-learn, Computer Vision, Scala",6,ai/ml,stepstone_de,2019-05-08,20190508000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0202,Künstliche Intelligenz Entwickler,FlixBus,startups,Berlin,"FlixBus is looking for a talented Künstliche Intelligenz Entwickler to join our data science team. Must have experience with: NumPy, Neural Networks, pandas, Random Forest, TensorFlow, Docker, R, Google Cloud Platform, Java. Opportunity to work on large-scale machine learning systems.","NumPy, Neural Networks, pandas, Random Forest, TensorFlow, Docker, R, Google Cloud Platform, Java",9,künstliche intelligenz,xing_jobs,2019-05-14,20190514000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,False,False,True,False
job_2019_0203,Dateningenieur,Max Planck Institute,research,München,"We are seeking a Dateningenieur to develop innovative solutions using artificial intelligence. Key requirements: NumPy, scikit-learn, SQL, pandas, Java. Strong background in statistics and mathematics preferred.","NumPy, scikit-learn, SQL, pandas, Java",5,ai/ml,indeed_de,2019-11-24,20191124000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0204,Research Scientist - AI,Accenture,consulting,Nürnberg,"Join Accenture as a Research Scientist - AI and work on cutting-edge AI/ML projects. Required skills: NumPy, XGBoost, scikit-learn, SQL, R. Experience with data analysis and machine learning algorithms essential.","NumPy, XGBoost, scikit-learn, SQL, R",5,künstliche intelligenz,xing_jobs,2019-10-09,20191009000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0205,Data Scientist,Accenture,consulting,Bremen,"Accenture is looking for a talented Data Scientist to join our data science team. Must have experience with: NumPy, XGBoost, scikit-learn, SQL, Python. Opportunity to work on large-scale machine learning systems.","NumPy, XGBoost, scikit-learn, SQL, Python",5,data science,indeed_de,2019-10-16,20191016000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0206,Datenanalyst,Daimler AG,automotive,Dresden,"Join Daimler AG as a Datenanalyst and work on cutting-edge AI/ML projects. Required skills: XGBoost, Deep Learning, PyTorch, pandas, R, Computer Vision. Experience with data analysis and machine learning algorithms essential.","XGBoost, Deep Learning, PyTorch, pandas, R, Computer Vision",6,ai/ml,xing_jobs,2019-08-15,20190815000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,False,True,False,False
job_2019_0207,Computer Vision Engineer,McKinsey & Company,consulting,Hamburg,"McKinsey & Company is looking for a talented Computer Vision Engineer to join our data science team. Must have experience with: XGBoost, PyTorch, SQL, TensorFlow, Scala. Opportunity to work on large-scale machine learning systems.","XGBoost, PyTorch, SQL, TensorFlow, Scala",5,ai/ml,stepstone_de,2019-09-20,20190920000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0208,Research Scientist - AI,Fraunhofer-Gesellschaft,research,Köln,"We are seeking a Research Scientist - AI to develop innovative solutions using artificial intelligence. Key requirements: NumPy, PyTorch, SQL, TensorFlow, R. Strong background in statistics and mathematics preferred.","NumPy, PyTorch, SQL, TensorFlow, R",5,künstliche intelligenz,xing_jobs,2019-01-02,20190102000000,2019,Q1,January,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0209,BI-Entwickler,SAP SE,large_tech,Bremen,"We are seeking a BI-Entwickler to develop innovative solutions using artificial intelligence. Key requirements: PyTorch, scikit-learn, Regression Analysis, pandas, Random Forest, Docker, Python, Google Cloud Platform, Java. Strong background in statistics and mathematics preferred.","PyTorch, scikit-learn, Regression Analysis, pandas, Random Forest, Docker, Python, Google Cloud Platform, Java",9,ai/ml,stepstone_de,2019-02-05,20190205000000,2019,Q1,February,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0210,Maschinelles Lernen Ingenieur,Siemens AG,large_tech,Essen,"We are seeking a Maschinelles Lernen Ingenieur to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, PyTorch, Machine Learning, scikit-learn, SQL, Neural Networks. Strong background in statistics and mathematics preferred.","XGBoost, PyTorch, Machine Learning, scikit-learn, SQL, Neural Networks",6,machine learning,xing_jobs,2019-06-28,20190628000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0211,Research Scientist - AI,German Research Center for AI (DFKI),research,Dresden,"We are seeking a Research Scientist - AI to develop innovative solutions using artificial intelligence. Key requirements: Keras, PyTorch, scikit-learn, R, C++. Strong background in statistics and mathematics preferred.","Keras, PyTorch, scikit-learn, R, C++",5,künstliche intelligenz,indeed_de,2019-07-14,20190714000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0212,Machine Learning Engineer,Fraunhofer-Gesellschaft,research,Dortmund,"Join Fraunhofer-Gesellschaft as a Machine Learning Engineer and work on cutting-edge AI/ML projects. Required skills: NumPy, scikit-learn, SQL, TensorFlow, Python. Experience with data analysis and machine learning algorithms essential.","NumPy, scikit-learn, SQL, TensorFlow, Python",5,machine learning,xing_jobs,2019-12-05,20191205000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0213,Künstliche Intelligenz Entwickler,Deutsche Telekom AG,large_tech,Hannover,"Join Deutsche Telekom AG as a Künstliche Intelligenz Entwickler and work on cutting-edge AI/ML projects. Required skills: PyTorch, Regression Analysis, pandas, Random Forest, TensorFlow, Docker, Azure, R, Python. Experience with data analysis and machine learning algorithms essential.","PyTorch, Regression Analysis, pandas, Random Forest, TensorFlow, Docker, Azure, R, Python",9,künstliche intelligenz,indeed_de,2019-12-27,20191227000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,False,False,True,False
job_2019_0214,AI Developer,N26,startups,Essen,"N26 is looking for a talented AI Developer to join our data science team. Must have experience with: Keras, NumPy, Neural Networks, SQL, pandas, Azure, Clustering, Google Cloud Platform. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, Neural Networks, SQL, pandas, Azure, Clustering, Google Cloud Platform",8,künstliche intelligenz,indeed_de,2019-10-22,20191022000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0215,Business Intelligence Analyst,Accenture,consulting,Berlin,"Accenture is looking for a talented Business Intelligence Analyst to join our data science team. Must have experience with: NumPy, PyTorch, pandas, R, C++. Opportunity to work on large-scale machine learning systems.","NumPy, PyTorch, pandas, R, C++",5,ai/ml,stepstone_de,2019-10-13,20191013000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0216,Maschinelles Lernen Ingenieur,Software AG,large_tech,Hannover,"Software AG is looking for a talented Maschinelles Lernen Ingenieur to join our data science team. Must have experience with: NumPy, Deep Learning, PyTorch, SQL, pandas, Regression Analysis, Azure, Google Cloud Platform, Java. Opportunity to work on large-scale machine learning systems.","NumPy, Deep Learning, PyTorch, SQL, pandas, Regression Analysis, Azure, Google Cloud Platform, Java",9,machine learning,stepstone_de,2019-07-15,20190715000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,False,True,True,False
job_2019_0217,Business Intelligence Analyst,Volkswagen AG,automotive,Essen,"Volkswagen AG is looking for a talented Business Intelligence Analyst to join our data science team. Must have experience with: XGBoost, Deep Learning, PyTorch, pandas, Python, Computer Vision, Scala. Opportunity to work on large-scale machine learning systems.","XGBoost, Deep Learning, PyTorch, pandas, Python, Computer Vision, Scala",7,ai/ml,xing_jobs,2019-12-29,20191229000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0218,AI Developer,Robert Bosch GmbH,automotive,Köln,"Robert Bosch GmbH is looking for a talented AI Developer to join our data science team. Must have experience with: Keras, Deep Learning, PyTorch, TensorFlow, Python, Computer Vision, C++. Opportunity to work on large-scale machine learning systems.","Keras, Deep Learning, PyTorch, TensorFlow, Python, Computer Vision, C++",7,künstliche intelligenz,xing_jobs,2019-04-15,20190415000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0219,Machine Learning Engineer,Bayer AG,industrial,Köln,"Bayer AG is looking for a talented Machine Learning Engineer to join our data science team. Must have experience with: NumPy, scikit-learn, SQL, TensorFlow, C++. Opportunity to work on large-scale machine learning systems.","NumPy, scikit-learn, SQL, TensorFlow, C++",5,machine learning,xing_jobs,2019-07-13,20190713000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0220,AI Developer,German Research Center for AI (DFKI),research,Leipzig,"German Research Center for AI (DFKI) is looking for a talented AI Developer to join our data science team. Must have experience with: scikit-learn, pandas, TensorFlow, Java, C++. Opportunity to work on large-scale machine learning systems.","scikit-learn, pandas, TensorFlow, Java, C++",5,künstliche intelligenz,indeed_de,2019-04-17,20190417000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0221,BI-Entwickler,Max Planck Institute,research,Frankfurt am Main,"We are seeking a BI-Entwickler to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, PyTorch, scikit-learn, R, C++. Strong background in statistics and mathematics preferred.","XGBoost, PyTorch, scikit-learn, R, C++",5,ai/ml,stepstone_de,2019-12-23,20191223000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0222,Predictive Analytics Specialist,Capgemini,consulting,Hannover,"Join Capgemini as a Predictive Analytics Specialist and work on cutting-edge AI/ML projects. Required skills: XGBoost, PyTorch, pandas, Java, C++. Experience with data analysis and machine learning algorithms essential.","XGBoost, PyTorch, pandas, Java, C++",5,ai/ml,xing_jobs,2019-07-03,20190703000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
